[11Jan2025 16:09:52.456] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 47.3.7, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412, nogui]
[11Jan2025 16:09:52.460] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.13 by Ubuntu; OS Linux arch amd64 version 6.5.0-1025-azure
[11Jan2025 16:09:53.633] [main/INFO] [net.minecraftforge.fml.loading.ImmediateWindowHandler/]: ImmediateWindowProvider not loading because launch target is forgeserver
[11Jan2025 16:09:53.739] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/workspaces/server-jenny/servidor_minecraft/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%2365!/ Service=ModLauncher Env=SERVER
[11Jan2025 16:09:54.140] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/server-jenny/servidor_minecraft/libraries/net/minecraftforge/fmlcore/1.20.1-47.3.7/fmlcore-1.20.1-47.3.7.jar is missing mods.toml file
[11Jan2025 16:09:54.143] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/server-jenny/servidor_minecraft/libraries/net/minecraftforge/javafmllanguage/1.20.1-47.3.7/javafmllanguage-1.20.1-47.3.7.jar is missing mods.toml file
[11Jan2025 16:09:54.148] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/server-jenny/servidor_minecraft/libraries/net/minecraftforge/lowcodelanguage/1.20.1-47.3.7/lowcodelanguage-1.20.1-47.3.7.jar is missing mods.toml file
[11Jan2025 16:09:54.150] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/server-jenny/servidor_minecraft/libraries/net/minecraftforge/mclanguage/1.20.1-47.3.7/mclanguage-1.20.1-47.3.7.jar is missing mods.toml file
[11Jan2025 16:09:54.506] [main/WARN] [net.minecraftforge.jarjar.selection.JarSelector/]: Attempted to select a dependency jar for JarJar which was passed in as source: geckolib. Using Mod File: /workspaces/server-jenny/servidor_minecraft/mods/geckolib-forge-1.20.1-4.7.jar
[11Jan2025 16:09:54.507] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator/]: Found 5 dependencies adding them to mods collection
[11Jan2025 16:09:58.860] [main/INFO] [mixin/]: Compatibility level set to JAVA_17
[11Jan2025 16:09:59.187] [main/INFO] [mixin/]: Successfully loaded Mixin Connector [com.crypticmushroom.minecraft.registry.coremod.CrypticCoreMod]
[11Jan2025 16:09:59.192] [main/INFO] [mixin/]: Successfully loaded Mixin Connector [com.crypticmushroom.minecraft.midnight.coremod.MidnightCoreMod]
[11Jan2025 16:09:59.204] [main/INFO] [cpw.mods.modlauncher.LaunchServiceHandler/MODLAUNCHER]: Launching target 'forgeserver' with arguments [nogui]
[11Jan2025 16:09:59.479] [main/INFO] [ModernFix/]: Loaded configuration file for ModernFix 5.20.0+mc1.20.1: 86 options available, 0 override(s) found
[11Jan2025 16:09:59.480] [main/INFO] [ModernFix/]: Applying Nashorn fix
[11Jan2025 16:09:59.531] [main/INFO] [ModernFix/]: Applied Forge config corruption patch
[11Jan2025 16:09:59.719] [main/WARN] [mixin/]: Reference map 'cobweb.refmap.json' for cobweb.mixins.json could not be read. If this is a development environment you can ignore this message
[11Jan2025 16:09:59.732] [main/WARN] [mixin/]: Reference map 'cobweb.refmap.json' for cobweb.forge.mixins.json could not be read. If this is a development environment you can ignore this message
[11Jan2025 16:09:59.734] [main/WARN] [mixin/]: Reference map 'mixins.call_of_yucutan.refmap.json' for mixins.call_of_yucutan.json could not be read. If this is a development environment you can ignore this message
[11Jan2025 16:10:03.189] [main/WARN] [mixin/]: Error loading class: com/legacy/lucent/api/data/objects/EntityLighting$Builder (java.lang.ClassNotFoundException: com.legacy.lucent.api.data.objects.EntityLighting$Builder)
[11Jan2025 16:10:03.189] [main/WARN] [mixin/]: @Mixin target com.legacy.lucent.api.data.objects.EntityLighting$Builder was not found META-INF/mixin/midnight.mixins.json:accessor.EntityLightingBuilderAccessor
[11Jan2025 16:10:03.197] [main/WARN] [mixin/]: Error loading class: com/legacy/lucent/api/data/objects/ItemLighting$Builder (java.lang.ClassNotFoundException: com.legacy.lucent.api.data.objects.ItemLighting$Builder)
[11Jan2025 16:10:03.197] [main/WARN] [mixin/]: @Mixin target com.legacy.lucent.api.data.objects.ItemLighting$Builder was not found META-INF/mixin/midnight.mixins.json:accessor.ItemLightingBuilderAccessor
[11Jan2025 16:10:03.494] [main/INFO] [MixinExtras|Service/]: Initializing MixinExtras via com.llamalad7.mixinextras.service.MixinExtrasServiceImpl(version=0.4.1).
[11Jan2025 16:10:04.735] [main/INFO] [net.minecraft.server.Bootstrap/]: ModernFix reached bootstrap stage (16.14 s after launch)
[11Jan2025 16:10:05.109] [main/WARN] [mixin/]: @Final field delegatesByName:Ljava/util/Map; in modernfix-forge.mixins.json:perf.forge_registry_alloc.ForgeRegistryMixin should be final
[11Jan2025 16:10:05.110] [main/WARN] [mixin/]: @Final field delegatesByValue:Ljava/util/Map; in modernfix-forge.mixins.json:perf.forge_registry_alloc.ForgeRegistryMixin should be final
[11Jan2025 16:10:09.079] [main/INFO] [net.minecraft.server.Bootstrap/]: Vanilla bootstrap took 4325 milliseconds
[11Jan2025 16:10:12.559] [main/WARN] [mixin/]: Static binding violation: PRIVATE @Overwrite method m_47505_ in modernfix-common.mixins.json:perf.remove_biome_temperature_cache.BiomeMixin cannot reduce visibiliy of PUBLIC target method, visibility will be upgraded.
[11Jan2025 16:10:14.342] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id architectury:sync_ids
[11Jan2025 16:10:14.343] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id artifacts:networking_channel/42a7ad70b1cc371599a0eff744096b8a
[11Jan2025 16:10:14.345] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id artifacts:networking_channel/74a5e841822a3a87854ae896a33430d6
[11Jan2025 16:10:14.346] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id artifacts:networking_channel/eb3d1e2748533430848cadf0f37c7e9c
[11Jan2025 16:10:14.349] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id artifacts:networking_channel/91c8520f19f93b3e8b6a727568e194ab
[11Jan2025 16:10:14.350] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id artifacts:networking_channel/8c2784d778293fd482ed84b8aa5fedb9
[11Jan2025 16:10:14.355] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id artifacts:networking_channel/ea038224ea783d40b2863f52239e2604
[11Jan2025 16:10:14.357] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id artifacts:networking_channel/97ad64b7ecaf33209991c4f031501a58
[11Jan2025 16:10:14.624] [modloading-worker-0/INFO] [Midnight/]: Welcome back to The Midnight. Shall we resume the spread of the malaise?
[11Jan2025 16:10:15.689] [modloading-worker-0/INFO] [net.minecraftforge.common.ForgeMod/FORGEMOD]: Forge mod loading, version 47.3.7, for MC 1.20.1 with MCP 20230612.114412
[11Jan2025 16:10:15.689] [modloading-worker-0/INFO] [net.minecraftforge.common.MinecraftForge/FORGE]: MinecraftForge v47.3.7 Initialized
[11Jan2025 16:10:15.770] [modloading-worker-0/INFO] [be.florens.expandability.ExpandAbility/]: ExpandAbility here, who dis?
[11Jan2025 16:10:19.061] [main/INFO] [Moonlight/]: Initialized block sets in 43ms
[11Jan2025 16:10:19.679] [main/INFO] [ModernFix/]: Bypassed Mojang DFU
[11Jan2025 16:10:19.680] [main/INFO] [ModernFix/]: Instantiating Mojang DFU
[11Jan2025 16:10:22.328] [main/INFO] [Moonlight/]: Initialized color sets in 92ms
[11Jan2025 16:10:22.522] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [moonlight] Starting version check at https://raw.githubusercontent.com/MehVahdJukaar/Moonlight/multi-loader/forge/update.json
[11Jan2025 16:10:23.120] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [moonlight] Found status: BETA Current: 1.20-2.13.47 Target: null
[11Jan2025 16:10:23.121] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [goblintraders] Starting version check at https://mrcrayfish.com/modupdatejson?id=goblintraders
[11Jan2025 16:10:23.606] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [goblintraders] Found status: BETA Current: 1.9.3 Target: 1.9.3
[11Jan2025 16:10:23.607] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [cobweb] Starting version check at https://api.modrinth.com/updates/cobweb/forge_updates.json
[11Jan2025 16:10:23.795] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [cobweb] Found status: UP_TO_DATE Current: 1.0.0 Target: null
[11Jan2025 16:10:23.796] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [midnight] Starting version check at https://changelogs.moddinglegacy.com/midnight.json
[11Jan2025 16:10:23.852] [main/INFO] [com.mojang.authlib.yggdrasil.YggdrasilAuthenticationService/]: Environment: authHost='https://authserver.mojang.com', accountsHost='https://api.mojang.com', sessionHost='https://sessionserver.mojang.com', servicesHost='https://api.minecraftservices.com', name='PROD'
[11Jan2025 16:10:24.049] [Forge Version Check/WARN] [net.minecraftforge.fml.VersionChecker/]: Failed to process update information
com.google.gson.JsonSyntaxException: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.Gson.fromJson(Gson.java:1226) ~[gson-2.10.jar%2372!/:?]
	at com.google.gson.Gson.fromJson(Gson.java:1124) ~[gson-2.10.jar%2372!/:?]
	at com.google.gson.Gson.fromJson(Gson.java:1034) ~[gson-2.10.jar%2372!/:?]
	at com.google.gson.Gson.fromJson(Gson.java:969) ~[gson-2.10.jar%2372!/:?]
	at net.minecraftforge.fml.VersionChecker$1.process(VersionChecker.java:183) ~[fmlcore-1.20.1-47.3.7.jar%23170!/:?]
	at java.lang.Iterable.forEach(Iterable.java:75) ~[?:?]
	at net.minecraftforge.fml.VersionChecker$1.run(VersionChecker.java:114) ~[fmlcore-1.20.1-47.3.7.jar%23170!/:?]
Caused by: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.stream.JsonReader.beginObject(JsonReader.java:393) ~[gson-2.10.jar%2372!/:?]
	at com.google.gson.internal.bind.MapTypeAdapterFactory$Adapter.read(MapTypeAdapterFactory.java:182) ~[gson-2.10.jar%2372!/:?]
	at com.google.gson.internal.bind.MapTypeAdapterFactory$Adapter.read(MapTypeAdapterFactory.java:144) ~[gson-2.10.jar%2372!/:?]
	at com.google.gson.Gson.fromJson(Gson.java:1214) ~[gson-2.10.jar%2372!/:?]
	... 6 more
[11Jan2025 16:10:24.050] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [framework] Starting version check at https://mrcrayfish.com/modupdatejson?id=framework
[11Jan2025 16:10:24.523] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [framework] Found status: BETA Current: 0.7.12 Target: 0.7.12
[11Jan2025 16:10:24.523] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [forge] Starting version check at https://files.minecraftforge.net/net/minecraftforge/forge/promotions_slim.json
[11Jan2025 16:10:24.621] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [forge] Found status: OUTDATED Current: 47.3.7 Target: 47.3.22
[11Jan2025 16:10:24.621] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [twilightforest] Starting version check at https://gh.tamaized.com/TeamTwilight/twilightforest/update.json
[11Jan2025 16:10:24.757] [main/WARN] [net.minecraft.server.packs.VanillaPackResourcesBuilder/]: Assets URL 'union:/workspaces/server-jenny/servidor_minecraft/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23169!/assets/.mcassetsroot' uses unexpected schema
[11Jan2025 16:10:24.757] [main/WARN] [net.minecraft.server.packs.VanillaPackResourcesBuilder/]: Assets URL 'union:/workspaces/server-jenny/servidor_minecraft/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23169!/data/.mcassetsroot' uses unexpected schema
[11Jan2025 16:10:25.004] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [twilightforest] Found status: AHEAD Current: 4.3.2508 Target: null
[11Jan2025 16:10:25.390] [main/INFO] [com.teamabnormals.blueprint.core.Blueprint/]: Successfully loaded 0 data remolders!
[11Jan2025 16:10:33.806] [main/INFO] [com.teamabnormals.blueprint.core.Blueprint/]: Loot Modification Manager has loaded 4 modifier groups
[11Jan2025 16:10:33.905] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:willow_boards_from_willow_logs_sawing as it's serializer returned null
[11Jan2025 16:10:33.908] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:willow_trapdoor_from_willow_logs_sawing as it's serializer returned null
[11Jan2025 16:10:33.910] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:plum_planks_from_plum_logs_sawing as it's serializer returned null
[11Jan2025 16:10:33.912] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:large_plum_boat as it's serializer returned null
[11Jan2025 16:10:33.917] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:chiseled_pine_bookshelf as it's serializer returned null
[11Jan2025 16:10:33.920] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:plum_ladder_from_plum_logs_sawing as it's serializer returned null
[11Jan2025 16:10:33.920] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:pine_sign_from_pine_logs_sawing as it's serializer returned null
[11Jan2025 16:10:33.921] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe clayworks:atmospheric/smooth_red_arid_sandstone_from_baking as it's serializer returned null
[11Jan2025 16:10:33.927] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:wisteria_bookshelf as it's serializer returned null
[11Jan2025 16:10:33.933] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:plum_slab_from_plum_planks_sawing as it's serializer returned null
[11Jan2025 16:10:33.937] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:duck_egg as it's serializer returned null
[11Jan2025 16:10:33.938] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe twilightforest:jeed/poison as it's serializer returned null
[11Jan2025 16:10:33.939] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:chiseled_willow_bookshelf as it's serializer returned null
[11Jan2025 16:10:33.939] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:blue_wisteria_leaf_pile as it's serializer returned null
[11Jan2025 16:10:33.942] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:plum_pressure_plate_from_plum_logs_sawing as it's serializer returned null
[11Jan2025 16:10:33.944] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:plum_fence_from_plum_logs_sawing as it's serializer returned null
[11Jan2025 16:10:33.962] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:hibiscus_leaf_pile as it's serializer returned null
[11Jan2025 16:10:33.963] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe clayworks:quark/smooth_soul_sandstone_from_baking as it's serializer returned null
[11Jan2025 16:10:33.964] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:plum_beehive as it's serializer returned null
[11Jan2025 16:10:33.965] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:pine_boards_from_pine_planks_sawing as it's serializer returned null
[11Jan2025 16:10:33.971] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:cherry_crate as it's serializer returned null
[11Jan2025 16:10:33.973] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:willow_stairs_from_willow_logs_sawing as it's serializer returned null
[11Jan2025 16:10:33.974] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:plum_fence_gate_from_plum_logs_sawing as it's serializer returned null
[11Jan2025 16:10:33.977] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:pine_stairs_from_pine_planks_sawing as it's serializer returned null
[11Jan2025 16:10:33.978] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:willow_leaves_from_leaf_piles as it's serializer returned null
[11Jan2025 16:10:33.979] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:willow_boards as it's serializer returned null
[11Jan2025 16:10:33.980] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:pine_boards_from_pine_logs_sawing as it's serializer returned null
[11Jan2025 16:10:33.981] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:wisteria_boards as it's serializer returned null
[11Jan2025 16:10:33.983] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:pine_beehive as it's serializer returned null
[11Jan2025 16:10:33.996] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe clayworks:nether_extension/cracked_ashen_nether_bricks_from_baking as it's serializer returned null
[11Jan2025 16:10:33.996] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:chiseled_plum_bookshelf as it's serializer returned null
[11Jan2025 16:10:34.000] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:plum_sign_from_plum_logs_sawing as it's serializer returned null
[11Jan2025 16:10:34.013] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:pine_fence_gate_from_pine_logs_sawing as it's serializer returned null
[11Jan2025 16:10:34.015] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe clayworks:atmospheric/cyan_dye_from_baking as it's serializer returned null
[11Jan2025 16:10:34.016] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:wisteria_sign_from_wisteria_logs_sawing as it's serializer returned null
[11Jan2025 16:10:34.021] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:pine_ladder as it's serializer returned null
[11Jan2025 16:10:34.035] [main/ERROR] [net.minecraft.world.item.crafting.RecipeManager/]: Parsing error loading recipe tetranomicon:netherite_opal: com.google.gson.JsonSyntaxException: Unknown item 'oresabovediamonds:black_opal'
[11Jan2025 16:10:34.035] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:willow_leaf_pile as it's serializer returned null
[11Jan2025 16:10:34.036] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:plum_door_from_plum_logs_sawing as it's serializer returned null
[11Jan2025 16:10:34.040] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:plum_furnace_boat as it's serializer returned null
[11Jan2025 16:10:34.041] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:pink_wisteria_leaves_from_leaf_piles as it's serializer returned null
[11Jan2025 16:10:34.041] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:plum_crate as it's serializer returned null
[11Jan2025 16:10:34.044] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:willow_planks_from_willow_logs_sawing as it's serializer returned null
[11Jan2025 16:10:34.045] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:trapped_pine_chest as it's serializer returned null
[11Jan2025 16:10:34.046] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:pine_fence_from_pine_planks_sawing as it's serializer returned null
[11Jan2025 16:10:34.046] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe clayworks:quark/clean_glass_from_baking as it's serializer returned null
[11Jan2025 16:10:34.047] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:willow_furnace_boat as it's serializer returned null
[11Jan2025 16:10:34.048] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe clayworks:nether_extension/cracked_crimson_nether_bricks_from_baking as it's serializer returned null
[11Jan2025 16:10:34.057] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:wisteria_slab_from_wisteria_logs_sawing as it's serializer returned null
[11Jan2025 16:10:34.058] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:willow_beehive as it's serializer returned null
[11Jan2025 16:10:34.058] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:wisteria_fence_from_wisteria_logs_sawing as it's serializer returned null
[11Jan2025 16:10:34.059] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:plum_boards_from_plum_planks_sawing as it's serializer returned null
[11Jan2025 16:10:34.060] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:plum_bookshelf as it's serializer returned null
[11Jan2025 16:10:34.060] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:pine_furnace_boat as it's serializer returned null
[11Jan2025 16:10:34.061] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:plum_stairs_from_plum_logs_sawing as it's serializer returned null
[11Jan2025 16:10:34.062] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:plum_stairs_from_plum_planks_sawing as it's serializer returned null
[11Jan2025 16:10:34.063] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:pine_slab_from_pine_planks_sawing as it's serializer returned null
[11Jan2025 16:10:34.063] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe twilightforest:jeed/frosted as it's serializer returned null
[11Jan2025 16:10:34.065] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:pine_button_from_pine_logs_sawing as it's serializer returned null
[11Jan2025 16:10:34.068] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe clayworks:nether_extension/cracked_warped_nether_bricks_from_baking as it's serializer returned null
[11Jan2025 16:10:34.072] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:wisteria_slab_from_wisteria_planks_sawing as it's serializer returned null
[11Jan2025 16:10:34.072] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:wisteria_ladder as it's serializer returned null
[11Jan2025 16:10:34.073] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:white_wisteria_leaf_pile as it's serializer returned null
[11Jan2025 16:10:34.074] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe twilightforest:jeed/hunger as it's serializer returned null
[11Jan2025 16:10:34.075] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:willow_fence_from_willow_planks_sawing as it's serializer returned null
[11Jan2025 16:10:34.075] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe clayworks:endergetic/cracked_purpur_block_from_baking as it's serializer returned null
[11Jan2025 16:10:34.079] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:pine_boards as it's serializer returned null
[11Jan2025 16:10:34.079] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:willow_ladder_from_willow_logs_sawing as it's serializer returned null
[11Jan2025 16:10:34.081] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:wisteria_button_from_wisteria_planks_sawing as it's serializer returned null
[11Jan2025 16:10:34.083] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:wisteria_fence_from_wisteria_planks_sawing as it's serializer returned null
[11Jan2025 16:10:34.085] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:pine_button_from_pine_planks_sawing as it's serializer returned null
[11Jan2025 16:10:34.085] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:plum_fence_from_plum_planks_sawing as it's serializer returned null
[11Jan2025 16:10:34.085] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:willow_door_from_willow_logs_sawing as it's serializer returned null
[11Jan2025 16:10:34.087] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:willow_sign_from_willow_logs_sawing as it's serializer returned null
[11Jan2025 16:10:34.088] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:chiseled_wisteria_bookshelf as it's serializer returned null
[11Jan2025 16:10:34.088] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:cherries as it's serializer returned null
[11Jan2025 16:10:34.089] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:purple_wisteria_leaves_from_leaf_piles as it's serializer returned null
[11Jan2025 16:10:34.091] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Skipping loading recipe environmental:plum_button_from_plum_planks_sawing as it's serializer returned null
